,block_tract,points,Population,Area,AllRaces,Black,Households,NonfamilyHouseholds,RelNonrel,Nonrelatives,AllRaceCounts,MixedRace,OccupiedHousing,RentedHouseholds
167,0610078.003,"[[-73.975394, 40.745442], [-73.97679, 40.746036], [-73.976322, 40.746638], [-73.974936, 40.746078], [-73.975394, 40.745442]]",698,         10581,709,19,698,561,506,102,698,10,506,423
168,0610078.006,"[[-73.974496, 40.746682], [-73.97404399999999, 40.747296], [-73.971679, 40.746297], [-73.972122, 40.745685], [-73.972576, 40.745067999999996], [-73.974936, 40.746078], [-73.974811, 40.746261], [-73.974496, 40.746682]]",1732,         35759,1799,80,1732,634,963,95,1732,64,963,577
169,0610079.002,"[[-74.009698, 40.738157], [-74.00815399999999, 40.738141999999996], [-74.008254, 40.736961], [-74.00832199999999, 40.736188], [-74.00988199999999, 40.735999], [-74.009785, 40.736968], [-74.009698, 40.738157]]",1195,         29666,1262,69,1195,533,713,85,1195,58,713,598
170,0610080.001,"[[-73.974935, 40.7501], [-73.975383, 40.749483], [-73.975835, 40.748863], [-73.976288, 40.748245], [-73.977888, 40.748920999999996], [-73.976986, 40.750157], [-73.97604799999999, 40.751441], [-73.97444899999999, 40.750766], [-73.974935, 40.7501]]",904,         49487,916,14,904,592,599,108,904,12,599,438
171,0610080.004,"[[-73.97673499999999, 40.747628], [-73.977188, 40.747009999999996], [-73.978788, 40.747684], [-73.978338, 40.748303], [-73.977888, 40.748920999999996], [-73.976288, 40.748245], [-73.976354, 40.748154], [-73.97673499999999, 40.747628]]",1351,         24261,1377,21,1351,634,762,109,1351,24,762,405
172,0610081.003,"[[-73.996337, 40.738043999999995], [-73.999185, 40.739242999999995], [-73.998713, 40.739881], [-73.995874, 40.738686], [-73.996337, 40.738043999999995]]",922,         22328,958,37,922,503,568,82,922,33,568,405
173,0610081.005,"[[-74.00201899999999, 40.740444], [-74.001555, 40.74108], [-73.998713, 40.739881], [-73.999185, 40.739242999999995], [-74.00201899999999, 40.740444]]",1519,         22224,1601,74,1519,1065,988,226,1519,68,988,913
174,0610082.003,"[[-73.982473, 40.748432], [-73.984076, 40.749102], [-73.983621, 40.749724], [-73.982024, 40.74905], [-73.980404, 40.748366], [-73.980853, 40.747751], [-73.982473, 40.748432]]",1126,         24393,1153,82,1126,572,704,89,1126,26,704,639
175,0610084.001,"[[-73.981822, 40.752196999999995], [-73.98504299999999, 40.753554], [-73.984118, 40.754842], [-73.980888, 40.753481], [-73.981822, 40.752196999999995]]",1,         50755,1,1,1,0,0,0,1,0,0,0
176,0610086.033,"[[-73.963026, 40.753406999999996], [-73.964347, 40.753935], [-73.965696, 40.754504999999995], [-73.96524, 40.75513], [-73.96252199999999, 40.753968], [-73.963026, 40.753406999999996]]",896,         20279,911,7,896,391,548,46,896,13,548,134
177,0610087.002,"[[-73.997434, 40.741642], [-74.000275, 40.742839], [-73.999848, 40.743424999999995], [-73.997007, 40.742228], [-73.997434, 40.741642]]",1010,         20407,1047,69,1010,615,668,98,1010,35,668,459
178,0610087.005,"[[-73.999422, 40.744009], [-73.99658, 40.742810999999996], [-73.997007, 40.742228], [-73.999848, 40.743424999999995], [-73.999422, 40.744009]]",912,         20341,942,29,912,593,589,119,912,29,589,491
179,0610088.003,"[[-73.97093699999999, 40.748407], [-73.97139299999999, 40.747772], [-73.97228299999999, 40.748177999999996], [-73.973141, 40.748537999999996], [-73.972692, 40.749157], [-73.97093699999999, 40.748407]]",1191,         13387,1227,39,1191,582,755,69,1191,35,755,219
180,0610088.006,"[[-73.972692, 40.749157], [-73.972203, 40.749823], [-73.970412, 40.749072], [-73.969833, 40.748825], [-73.970365, 40.748176], [-73.97093699999999, 40.748407], [-73.972692, 40.749157]]",1086,         19365,1102,29,1086,745,842,49,1086,16,842,397
181,0610089.002,"[[-74.00311599999999, 40.744035], [-74.002691, 40.744622], [-73.999848, 40.743424999999995], [-74.000275, 40.742839], [-74.000703, 40.742253999999996], [-74.003542, 40.743448], [-74.00311599999999, 40.744035]]",1391,         40809,1456,95,1391,730,751,151,1391,62,751,548
182,0610089.005,"[[-73.999422, 40.744009], [-74.002265, 40.745207], [-74.001812, 40.745826], [-73.998972, 40.74463], [-73.999422, 40.744009]]",1191,         21592,1237,54,1191,764,738,171,1191,41,738,493
183,0610090.004,"[[-73.966616, 40.753243999999995], [-73.967012, 40.752597], [-73.969431, 40.753623999999995], [-73.96897799999999, 40.754251], [-73.966616, 40.753243999999995]]",1401,         18328,1420,47,1401,831,944,129,1401,17,944,499
184,0610090.006,"[[-73.97213599999999, 40.753943], [-73.96991, 40.752964999999996], [-73.97034099999999, 40.752379], [-73.972588, 40.753318], [-73.97213599999999, 40.753943]]",1266,         16668,1308,22,1266,595,756,87,1266,40,756,394
185,0610091.003,"[[-73.995645, 40.744099], [-73.998486, 40.745294], [-73.998009, 40.745951999999996], [-73.995161, 40.744763], [-73.995645, 40.744099]]",935,         23008,962,112,935,737,691,107,935,25,691,547
186,0610093.002,"[[-73.998486, 40.745294], [-73.998972, 40.74463], [-74.001812, 40.745826], [-74.00132599999999, 40.746491999999996], [-74.00110000000001, 40.746801], [-74.00084799999999, 40.747147], [-73.998009, 40.745951999999996], [-73.998486, 40.745294]]",1362,         39885,1392,36,1362,827,861,163,1362,29,861,357
187,0610093.005,"[[-74.003236, 40.748974], [-74.000399, 40.747766999999996], [-74.00084799999999, 40.747147], [-74.00368399999999, 40.748355], [-74.003236, 40.748974]]",892,         21561,918,33,892,615,565,133,892,25,565,421
188,0610095.001,"[[-73.993359, 40.747234999999996], [-73.992463, 40.748469], [-73.989617, 40.747277], [-73.990518, 40.746038], [-73.991419, 40.744802], [-73.99426199999999, 40.746004], [-73.993359, 40.747234999999996]]",1234,         86080,1281,39,1234,660,647,169,1234,45,647,438
189,0610097.001,"[[-73.99903499999999, 40.749638], [-73.998594, 40.750240999999995], [-73.995749, 40.749052], [-73.996196, 40.748439999999995], [-73.99709899999999, 40.747205], [-73.997918, 40.747549], [-73.997332, 40.748363], [-73.997226, 40.748788], [-73.996853, 40.748968], [-73.99732999999999, 40.74934], [-73.99903499999999, 40.749638]]",2311,         37956,2407,392,2311,770,1115,75,2311,91,1115,239
190,0610098.003,"[[-73.968065, 40.755503999999995], [-73.96852, 40.754877], [-73.96897799999999, 40.754251], [-73.971217, 40.755193], [-73.97031299999999, 40.756453], [-73.968065, 40.755503999999995]]",1059,         34481,1078,17,1059,676,631,136,1059,18,631,391
191,0610137.006,"[[-73.98052799999999, 40.764844], [-73.97768599999999, 40.763645], [-73.978601, 40.762395999999995], [-73.981434, 40.763594], [-73.98052799999999, 40.764844]]",1235,43504,1265,27,1235,596,726,99,1235,30,726,542
192,0610139.003,"[[-73.989964, 40.767188], [-73.989505, 40.767815999999996], [-73.989051, 40.76844], [-73.986204, 40.767243], [-73.986659, 40.766616], [-73.987122, 40.765989], [-73.989964, 40.767188]]",1352,43718,1413,91,1352,858,860,168,1352,51,860,734
193,0610139.006,"[[-73.983367, 40.766045], [-73.986204, 40.767243], [-73.985716, 40.767918], [-73.982877, 40.766715], [-73.983367, 40.766045]]",1146,23387,1165,19,1146,633,770,83,1146,19,770,423
194,0610145.002,"[[-73.985218, 40.768595], [-73.988063, 40.769791], [-73.98761499999999, 40.770415], [-73.984769, 40.769217999999995], [-73.985218, 40.768595]]",1238,21665,1276,118,1238,502,688,84,1238,32,688,686
195,0610149.004,"[[-73.98303299999999, 40.771761999999995], [-73.98259, 40.772345], [-73.979652, 40.771156], [-73.98011199999999, 40.770528999999996], [-73.982159, 40.771394], [-73.98303299999999, 40.771761999999995]]",1129,22163,1154,29,1129,490,690,53,1129,24,690,542
196,0610151.002,"[[-73.988626, 40.774116], [-73.985792, 40.772904], [-73.986238, 40.772299], [-73.986695, 40.771668], [-73.98953999999999, 40.772866], [-73.988626, 40.774116]]",1940,43272,2051,897,1940,282,801,45,1940,101,801,800
197,0610317.031,"[[-74.014057, 40.71772], [-74.014999, 40.718123999999996], [-74.01576899999999, 40.717670999999996], [-74.016198, 40.714766999999995], [-74.01375399999999, 40.71369], [-74.014262, 40.710927999999996], [-74.01578599999999, 40.711569], [-74.016868, 40.711932], [-74.016508, 40.713224], [-74.01736799999999, 40.713378], [-74.01814399999999, 40.714290999999996], [-74.016864, 40.719611], [-74.013046, 40.719086], [-74.012441, 40.719058], [-74.012894, 40.717189999999995], [-74.014057, 40.71772]]",3570,197930,3692,134,3570,1461,1867,323,3570,111,1867,1865
198,0610317.032,"[[-74.014057, 40.71772], [-74.012894, 40.717189999999995], [-74.013234, 40.715655999999996], [-74.01375399999999, 40.71369], [-74.016198, 40.714766999999995], [-74.01576899999999, 40.717670999999996], [-74.014999, 40.718123999999996], [-74.014057, 40.71772]]",4139,105347,4304,108,4139,1143,1905,258,4139,158,1905,1781
200,0610317.041,"[[-74.018253, 40.710485], [-74.01886499999999, 40.710567], [-74.01858899999999, 40.712201], [-74.017788, 40.712044], [-74.016868, 40.711932], [-74.01578599999999, 40.711569], [-74.014262, 40.710927999999996], [-74.014668, 40.709832], [-74.01491299999999, 40.709886], [-74.01638, 40.710082], [-74.01763, 40.710395], [-74.018253, 40.710485]]",1100,63063,1139,51,1100,369,565,74,1100,37,565,316
201,0610317.042,"[[-74.018253, 40.710485], [-74.01763, 40.710395], [-74.01638, 40.710082], [-74.01676499999999, 40.709333], [-74.017398, 40.708456999999996], [-74.018194, 40.708731], [-74.019126, 40.709027], [-74.018917, 40.710263], [-74.01886499999999, 40.710567], [-74.018253, 40.710485]]",1284,35818,1326,40,1284,453,707,71,1284,39,707,337
202,0610317.043,"[[-74.014668, 40.709832], [-74.015177, 40.708484999999996], [-74.015496, 40.707699], [-74.017398, 40.708456999999996], [-74.01676499999999, 40.709333], [-74.01638, 40.710082], [-74.01491299999999, 40.709886], [-74.014668, 40.709832]]",431,36013,437,25,431,183,242,31,431,6,242,141
204,0470049.001,"[[-73.99654799999999, 40.690104], [-73.99687399999999, 40.689433], [-73.997562, 40.688], [-73.99907, 40.688497999999996], [-73.998742, 40.689177], [-73.997793, 40.691188], [-73.996233, 40.690757999999995], [-73.99654799999999, 40.690104]]",922,         44629,947,196,922,174,228,43,922,24,228,170
205,0470127.001,"[[-73.982855, 40.682148999999995], [-73.982423, 40.682783], [-73.984375, 40.683543], [-73.983953, 40.684182], [-73.981993, 40.683417999999996], [-73.97960499999999, 40.682489], [-73.980034, 40.681854], [-73.980463, 40.681221], [-73.982855, 40.682148999999995]]",1152,         50697,1224,321,1152,558,503,174,1152,61,503,394
206,0470127.002,"[[-73.985231, 40.68228], [-73.983276, 40.681523], [-73.982855, 40.682148999999995], [-73.980463, 40.681221], [-73.98089399999999, 40.680586999999996], [-73.981324, 40.679952], [-73.98175499999999, 40.679317], [-73.984139, 40.680246], [-73.986104, 40.681008999999996], [-73.985231, 40.68228]]",972,         83537,1035,306,972,284,422,79,972,58,422,415
207,0470129.011,"[[-73.979165, 40.683125], [-73.978743, 40.68376], [-73.978337, 40.684394999999995], [-73.978026, 40.684864], [-73.977457, 40.684052], [-73.975929, 40.683505], [-73.976209, 40.68273], [-73.976317, 40.682508999999996], [-73.976596, 40.68212], [-73.977023, 40.681486], [-73.97960499999999, 40.682489], [-73.979165, 40.683125]]",758,         59988,803,99,758,243,297,86,758,39,297,208
208,0470129.012,"[[-73.980463, 40.681221], [-73.980034, 40.681854], [-73.97960499999999, 40.682489], [-73.977023, 40.681486], [-73.97781499999999, 40.680313], [-73.977886, 40.680217], [-73.980463, 40.681221]]",884,         38829,923,150,884,412,435,133,884,36,435,295
209,0470129.021,"[[-73.976596, 40.68212], [-73.976317, 40.682508999999996], [-73.976209, 40.68273], [-73.975929, 40.683505], [-73.97377999999999, 40.683060999999995], [-73.973952, 40.682280999999996], [-73.974504, 40.680733], [-73.975144, 40.680872], [-73.975338, 40.680831999999995], [-73.977023, 40.681486], [-73.976596, 40.68212]]",278,         53563,296,50,278,153,141,46,278,18,141,118
210,0470129.022,"[[-73.97490499999999, 40.679955], [-73.975321, 40.679333], [-73.97781499999999, 40.680313], [-73.977023, 40.681486], [-73.975338, 40.680831999999995], [-73.975144, 40.680872], [-73.974504, 40.680733], [-73.97469199999999, 40.680265999999996], [-73.97490499999999, 40.679955]]",933,         35851,978,151,933,410,412,138,933,44,412,336
211,0470513.003,"[[-73.950994, 40.710221], [-73.950875, 40.709513], [-73.95083, 40.709143], [-73.95236, 40.709716], [-73.951968, 40.710336], [-73.95346599999999, 40.710884], [-73.95463699999999, 40.711324], [-73.954303, 40.711841], [-73.953498, 40.713122999999996], [-73.953282, 40.714079999999996], [-73.951624, 40.714065999999995], [-73.95135599999999, 40.712399], [-73.951235, 40.711692], [-73.951116, 40.710957], [-73.950994, 40.710221]]",1271,         94109,1330,69,1271,698,571,237,1271,55,571,515
212,0470513.004,"[[-73.953856, 40.710263999999995], [-73.954735, 40.710595], [-73.955133, 40.710533], [-73.95549799999999, 40.709948999999995], [-73.956859, 40.710452], [-73.956199, 40.711113], [-73.95547599999999, 40.712266], [-73.95506499999999, 40.712866], [-73.95434, 40.714072], [-73.953583, 40.71407], [-73.95332599999999, 40.714095], [-73.953282, 40.714079999999996], [-73.953498, 40.713122999999996], [-73.954303, 40.711841], [-73.95463699999999, 40.711324], [-73.95346599999999, 40.710884], [-73.951968, 40.710336], [-73.95236, 40.709716], [-73.953856, 40.710263999999995]]",987,         70982,1081,88,987,254,378,93,987,83,378,369
213,0470163.001,"[[-73.971394, 40.680082999999996], [-73.970852, 40.681619999999995], [-73.97064, 40.682414], [-73.96866399999999, 40.682], [-73.967477, 40.681754], [-73.96767799999999, 40.680955], [-73.96795399999999, 40.680189], [-73.968227, 40.679421999999995], [-73.971394, 40.680082999999996]]",346,         74001,372,81,346,129,143,40,346,23,143,101
214,0470315.004,"[[-73.95272, 40.677029999999995], [-73.952812, 40.677845], [-73.952987, 40.678722], [-73.949679, 40.678543], [-73.94977, 40.677651999999995], [-73.949845, 40.676874999999995], [-73.95272, 40.677029999999995]]",1294,         48423,1365,1023,1294,427,561,121,1294,62,561,518
215,0470179.002,"[[-73.97174199999999, 40.682646], [-73.97377999999999, 40.683060999999995], [-73.973922, 40.683755999999995], [-73.97428099999999, 40.685513], [-73.973322, 40.685621], [-73.973274, 40.685842], [-73.972848, 40.685674999999996], [-73.972274, 40.685443], [-73.971223, 40.685021], [-73.97064, 40.682414], [-73.97174199999999, 40.682646]]",1438,         76653,1494,757,1438,518,596,144,1438,49,596,428
216,0470179.003,"[[-73.97143299999999, 40.686063999999995], [-73.97046999999999, 40.686174], [-73.96949, 40.686288], [-73.969062, 40.684157], [-73.971223, 40.685021], [-73.972274, 40.685443], [-73.972848, 40.685674999999996], [-73.973274, 40.685842], [-73.972398, 40.685953999999995], [-73.97143299999999, 40.686063999999995]]",735,         38838,790,378,735,253,274,71,735,46,274,164
217,0470181.001,"[[-73.972687, 40.687415], [-73.973126, 40.689622], [-73.97213599999999, 40.689582], [-73.971727, 40.687528], [-73.97143299999999, 40.686063999999995], [-73.972398, 40.685953999999995], [-73.972687, 40.687415]]",878,         33162,939,287,878,422,482,100,878,54,482,395
218,0470181.003,"[[-73.973648, 40.687303], [-73.97337399999999, 40.685885], [-73.973274, 40.685842], [-73.973322, 40.685621], [-73.97428099999999, 40.685513], [-73.974616, 40.687191], [-73.975106, 40.689698], [-73.974109, 40.689662999999996], [-73.973648, 40.687303]]",1172,         38258,1246,361,1172,695,732,136,1172,65,732,503
219,0470181.004,"[[-73.96949, 40.686288], [-73.97046999999999, 40.686174], [-73.97143299999999, 40.686063999999995], [-73.971727, 40.687528], [-73.97213599999999, 40.689582], [-73.971142, 40.689544], [-73.970131, 40.689506], [-73.96978299999999, 40.687751999999996], [-73.96949, 40.686288]]",999,         62882,1063,336,999,397,476,117,999,53,476,312
220,0470183.001,"[[-73.97187199999999, 40.69321], [-73.97085899999999, 40.693172], [-73.969831, 40.693135], [-73.969521, 40.691564], [-73.96910299999999, 40.689468], [-73.970131, 40.689506], [-73.971142, 40.689544], [-73.97156, 40.69164], [-73.97187199999999, 40.69321]]",1096,         69665,1196,331,1096,473,533,136,1096,92,533,452
221,0470183.002,"[[-73.97354, 40.691707], [-73.97255299999999, 40.69168], [-73.97156, 40.69164], [-73.971142, 40.689544], [-73.97213599999999, 40.689582], [-73.973126, 40.689622], [-73.97354, 40.691707]]",732,         38679,774,181,732,345,364,119,732,40,364,265
222,0470183.003,"[[-73.97156, 40.69164], [-73.97255299999999, 40.69168], [-73.97354, 40.691707], [-73.973855, 40.693287], [-73.973559, 40.693262], [-73.97332999999999, 40.693258], [-73.972911, 40.693251], [-73.97187199999999, 40.69321], [-73.97156, 40.69164]]",672,         28967,721,180,672,311,310,109,672,41,310,241
223,0470185.011,"[[-73.972911, 40.693251], [-73.97299199999999, 40.693646], [-73.973123, 40.694292999999995], [-73.973309, 40.695209999999996], [-73.97343099999999, 40.695812], [-73.973457, 40.696079999999995], [-73.972438, 40.696039999999996], [-73.972387, 40.695792999999995], [-73.97187199999999, 40.69321], [-73.972911, 40.693251]]",692,         27488,730,311,692,256,245,75,692,37,245,214
224,0470185.013,"[[-73.973928, 40.694232], [-73.974342, 40.694271], [-73.974586, 40.694286999999996], [-73.974999, 40.694275], [-73.97532799999999, 40.694202], [-73.975987, 40.694089], [-73.976188, 40.695098], [-73.97506299999999, 40.69508], [-73.975048, 40.695080999999995], [-73.97426399999999, 40.695100000000004], [-73.973309, 40.695209999999996], [-73.973123, 40.694292999999995], [-73.973928, 40.694232]]",1044,         23899,1110,777,1044,164,409,35,1044,62,409,409
225,0470185.014,"[[-73.973559, 40.693262], [-73.973855, 40.693287], [-73.97498499999999, 40.693329], [-73.975848, 40.693360999999996], [-73.975987, 40.694089], [-73.97532799999999, 40.694202], [-73.974999, 40.694275], [-73.974586, 40.694286999999996], [-73.974342, 40.694271], [-73.973928, 40.694232], [-73.973123, 40.694292999999995], [-73.97299199999999, 40.693646], [-73.972911, 40.693251], [-73.97332999999999, 40.693258], [-73.973559, 40.693262]]",882,         25401,930,622,882,132,375,23,882,44,375,373
226,0470187.001,"[[-73.97085899999999, 40.693172], [-73.97187199999999, 40.69321], [-73.972387, 40.695792999999995], [-73.972438, 40.696039999999996], [-73.96937199999999, 40.695954], [-73.96932, 40.695687], [-73.96880999999999, 40.693121], [-73.969831, 40.693135], [-73.97085899999999, 40.693172]]",1411,         80870,1506,443,1411,507,551,166,1411,84,551,397
227,0470191.002,"[[-73.96444799999999, 40.695595], [-73.96405399999999, 40.693628], [-73.964984, 40.693515], [-73.96590599999999, 40.693433], [-73.966342, 40.695575999999996], [-73.96638899999999, 40.69581], [-73.965434, 40.695941], [-73.964551, 40.696107], [-73.96444799999999, 40.695702], [-73.96444799999999, 40.695595]]",557,         43164,600,174,557,214,224,78,557,35,224,171
228,0470191.003,"[[-73.96880999999999, 40.693121], [-73.96932, 40.695687], [-73.96937199999999, 40.695954], [-73.968384, 40.695931], [-73.96638899999999, 40.69581], [-73.966342, 40.695575999999996], [-73.96590599999999, 40.693433], [-73.966881, 40.693341], [-73.967844, 40.69323], [-73.96880999999999, 40.693121]]",1040,         72780,1078,418,1040,392,435,134,1040,36,435,300
229,0470193.001,"[[-73.96073799999999, 40.692423999999995], [-73.961899, 40.6923], [-73.962211, 40.69386], [-73.96109299999999, 40.694010999999996], [-73.96015799999999, 40.694117], [-73.95984399999999, 40.69253], [-73.959428, 40.690447999999996], [-73.960293, 40.690346], [-73.96073799999999, 40.692423999999995]]",1455,         48806,1527,288,1455,507,474,171,1455,63,474,445
230,0470193.003,"[[-73.96073799999999, 40.692423999999995], [-73.960293, 40.690346], [-73.962392, 40.690106], [-73.965188, 40.689782], [-73.96560000000001, 40.691871], [-73.961899, 40.6923], [-73.96073799999999, 40.692423999999995]]",852,         97875,890,47,852,241,173,66,852,35,173,171
231,0470193.004,"[[-73.96560000000001, 40.691871], [-73.96590599999999, 40.693433], [-73.964984, 40.693515], [-73.96405399999999, 40.693628], [-73.963127, 40.693733], [-73.962211, 40.69386], [-73.961899, 40.6923], [-73.96560000000001, 40.691871]]",1564,         54775,1636,688,1564,446,554,56,1564,66,554,44
232,0470195.001,"[[-73.966566, 40.691756], [-73.966881, 40.693341], [-73.96590599999999, 40.693433], [-73.96560000000001, 40.691871], [-73.965188, 40.689782], [-73.966135, 40.689673], [-73.966566, 40.691756]]",643,         33807,685,153,643,317,338,76,643,36,338,250
233,0470195.003,"[[-73.967531, 40.691643], [-73.96711499999999, 40.689561], [-73.96807799999999, 40.689451999999996], [-73.968493, 40.691545], [-73.96880999999999, 40.693121], [-73.967844, 40.69323], [-73.967531, 40.691643]]",1231,         33879,1304,710,1231,448,650,99,1231,61,650,237
234,0470195.004,"[[-73.96910299999999, 40.689468], [-73.969521, 40.691564], [-73.969831, 40.693135], [-73.96880999999999, 40.693121], [-73.968493, 40.691545], [-73.96807799999999, 40.689451999999996], [-73.96910299999999, 40.689468]]",697,         35196,730,304,697,299,347,84,697,29,347,263
235,0470197.002,"[[-73.96446999999999, 40.686865], [-73.965525, 40.686744], [-73.965822, 40.688209], [-73.96481, 40.688325999999996], [-73.962836, 40.688555], [-73.962694, 40.687819], [-73.962547, 40.687089], [-73.963509, 40.686977], [-73.96446999999999, 40.686865]]",837,         41958,889,322,837,389,375,127,837,41,375,266
236,0470197.003,"[[-73.965525, 40.686744], [-73.96652999999999, 40.686627], [-73.96749299999999, 40.686518], [-73.968491, 40.686403], [-73.96949, 40.686288], [-73.96978299999999, 40.687751999999996], [-73.968785, 40.687868], [-73.967788, 40.687984], [-73.966821, 40.688088], [-73.965822, 40.688209], [-73.965525, 40.686744]]",1154,         55726,1223,645,1154,396,607,79,1154,57,607,231
237,0470197.004,"[[-73.968785, 40.687868], [-73.96978299999999, 40.687751999999996], [-73.970131, 40.689506], [-73.96910299999999, 40.689468], [-73.96807799999999, 40.689451999999996], [-73.96711499999999, 40.689561], [-73.966821, 40.688088], [-73.967788, 40.687984], [-73.968785, 40.687868]]",931,         44381,1011,415,931,381,500,78,931,70,500,307
238,0470199.001,"[[-73.96749299999999, 40.686518], [-73.96652999999999, 40.686627], [-73.965525, 40.686744], [-73.965082, 40.684546], [-73.967056, 40.684318999999995], [-73.96749299999999, 40.686518]]",566,         41586,609,239,566,183,272,46,566,37,272,150
239,0470199.003,"[[-73.96892199999999, 40.684101999999996], [-73.96795999999999, 40.683726], [-73.96688999999999, 40.683482999999995], [-73.964779, 40.68304], [-73.964454, 40.681125], [-73.96654, 40.681557999999995], [-73.967477, 40.681754], [-73.96866399999999, 40.682], [-73.969062, 40.684157], [-73.96892199999999, 40.684101999999996]]",518,         74712,540,253,518,265,282,70,518,20,282,231
240,0470199.004,"[[-73.968491, 40.686403], [-73.96749299999999, 40.686518], [-73.967056, 40.684318999999995], [-73.968054, 40.684205], [-73.96892199999999, 40.684101999999996], [-73.969062, 40.684157], [-73.96949, 40.686288], [-73.968491, 40.686403]]",1138,         42079,1190,586,1138,484,566,89,1138,50,566,467
241,0470201.001,"[[-73.963509, 40.686977], [-73.962547, 40.687089], [-73.962107, 40.684891], [-73.961671, 40.682691], [-73.96161099999999, 40.682375], [-73.962611, 40.682587], [-73.963072, 40.684779999999996], [-73.963509, 40.686977]]",662,         41867,707,321,662,287,323,75,662,40,323,216
242,0470201.002,"[[-73.964779, 40.68304], [-73.963664, 40.682807], [-73.962611, 40.682587], [-73.96161099999999, 40.682375], [-73.961424, 40.681433999999996], [-73.96131199999999, 40.680456], [-73.964454, 40.681125], [-73.964779, 40.68304]]",858,         55154,909,374,858,375,415,101,858,48,415,288
243,0470201.004,"[[-73.965525, 40.686744], [-73.96446999999999, 40.686865], [-73.963509, 40.686977], [-73.963072, 40.684779999999996], [-73.964033, 40.684667999999995], [-73.965082, 40.684546], [-73.965525, 40.686744]]",906,         42482,937,409,906,394,459,105,906,31,459,338
244,0470203.001,"[[-73.962229, 40.678166], [-73.96390099999999, 40.678517], [-73.965341, 40.678818], [-73.96506699999999, 40.679586], [-73.96479, 40.680353], [-73.964454, 40.681125], [-73.96131199999999, 40.680456], [-73.96168, 40.679702], [-73.961957, 40.678934], [-73.962229, 40.678166]]",884,         72833,919,335,884,275,341,91,884,34,341,213
245,0470203.002,"[[-73.96767799999999, 40.680955], [-73.967477, 40.681754], [-73.96654, 40.681557999999995], [-73.964454, 40.681125], [-73.96479, 40.680353], [-73.96506699999999, 40.679586], [-73.965341, 40.678818], [-73.968227, 40.679421999999995], [-73.96795399999999, 40.680189], [-73.96767799999999, 40.680955]]",813,         68015,859,304,813,306,310,98,813,45,310,220
246,0470211.001,"[[-73.980632, 40.696346], [-73.980515, 40.697437], [-73.980544, 40.698246], [-73.976787, 40.698087], [-73.976407, 40.696191999999996], [-73.977375, 40.696242999999996], [-73.978376, 40.696355], [-73.979497, 40.696337], [-73.980632, 40.696346]]",523,         68801,535,452,523,92,214,21,523,12,214,170
247,0470211.002,"[[-73.969728, 40.697804], [-73.96937199999999, 40.695954], [-73.972438, 40.696039999999996], [-73.973457, 40.696079999999995], [-73.976407, 40.696191999999996], [-73.976787, 40.698087], [-73.969728, 40.697804]]",687,        123625,734,149,687,201,283,55,687,44,283,227
248,0470221.001,"[[-73.952687, 40.676245], [-73.95307, 40.676252], [-73.955749, 40.676807], [-73.95547499999999, 40.677575999999995], [-73.955195, 40.678343], [-73.955167, 40.678571], [-73.95528999999999, 40.679202], [-73.952987, 40.678722], [-73.952812, 40.677845], [-73.95272, 40.677029999999995], [-73.952687, 40.676245]]",1630,         60523,1698,1144,1630,451,603,100,1630,61,603,555
249,0470227.001,"[[-73.95380899999999, 40.682848], [-73.953662, 40.682114999999996], [-73.953516, 40.681383], [-73.95337099999999, 40.680641], [-73.955666, 40.681137], [-73.95611199999999, 40.683333], [-73.953954, 40.683581], [-73.95380899999999, 40.682848]]",903,         53211,951,704,903,329,360,90,903,45,360,283
250,0470227.002,"[[-73.95528999999999, 40.679202], [-73.95602199999999, 40.679359], [-73.958292, 40.679831], [-73.958246, 40.679984999999995], [-73.958586, 40.681743], [-73.955666, 40.681137], [-73.95337099999999, 40.680641], [-73.95528999999999, 40.679202]]",852,         67450,873,614,852,294,377,85,852,20,377,311
251,0470231.002,"[[-73.959423, 40.685950999999996], [-73.959276, 40.685217], [-73.95884099999999, 40.683018], [-73.959785, 40.682908999999995], [-73.96022099999999, 40.685109], [-73.96115499999999, 40.685001], [-73.962107, 40.684891], [-73.962547, 40.687089], [-73.95971399999999, 40.687416], [-73.95956799999999, 40.686682999999995], [-73.959423, 40.685950999999996]]",1253,         79722,1314,681,1253,493,579,146,1253,56,579,399
252,0470231.003,"[[-73.96115499999999, 40.685001], [-73.96022099999999, 40.685109], [-73.959785, 40.682908999999995], [-73.960718, 40.682801999999995], [-73.961671, 40.682691], [-73.962107, 40.684891], [-73.96115499999999, 40.685001]]",675,         39835,716,391,675,289,325,84,675,36,325,260
253,0470233.001,"[[-73.95971399999999, 40.687416], [-73.959859, 40.688148], [-73.96000599999999, 40.688880999999995], [-73.957274, 40.689192], [-73.956841, 40.686996], [-73.95956799999999, 40.686682999999995], [-73.95971399999999, 40.687416]]",863,         57539,904,450,863,335,334,104,863,34,334,221
254,0470233.002,"[[-73.958578, 40.690546], [-73.957272, 40.690694], [-73.957056, 40.689456], [-73.957274, 40.689192], [-73.96000599999999, 40.688880999999995], [-73.960293, 40.690346], [-73.959428, 40.690447999999996], [-73.958578, 40.690546]]",2736,         42080,2875,2046,2736,242,869,65,2736,125,869,868
